Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.setTodir",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.setXmlDocument",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.setXmlfile",,,,,,,,,,,,,,,,,,,,,,,,,,3,20,0,14,4,10,6,4,2,0,6,9,4,5,2,2,2,1,1,,,,,0,,2,0,,0.43,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.transform",,,,,,,,,,,,,,,,,,,,,,,,,,9,57,4,48,14,42,5,36,16,1,37,41,14,27,5,5,5,1,2,,,,,0,,1,0,,0.10,5,5,5,1
Class,"org.apache.tools.ant.taskdefs.optional.junit.ArrayEnumeration",1,1,1,1,11,0,5,6,2,0,0,,0,0,,,,3,2,3,3,0,0,0,3,,46,4,19,7,8,23,,,,9,14,7,7,,,,,,2,2,2,1,,1,1,,0,1.21,4,4,4,3
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.ArrayEnumeration.ArrayEnumeration",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,4,1,2,4,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.ArrayEnumeration.hasMoreElements",,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.ArrayEnumeration.nextElement",,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,8,2,5,7,3,2,0,4,6,2,4,2,2,2,1,1,,,,,0,,1,0,,0.88,2,2,2,1
Public Abstract Class,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest",1,1,1,1,7,0,3,4,1,1,2,,0,0,,,,21,12,21,21,0,0,0,21,,209,23,82,33,34,104,,,,35,58,33,25,,,,,,2,2,2,1,,1,1,,91,1.27,24,24,24,21
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.addFormatter",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getErrorProperty",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getFailureProperty",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getFiltertrace",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getFork",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getHaltonerror",,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getHaltonfailure",,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getIfCondition",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getTodir",,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,6,1,3,5,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.83,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getUnlessCondition",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setErrorProperty",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setFailureProperty",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setFiltertrace",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setFork",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setHaltonerror",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setHaltonfailure",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setIf",,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,4,1,2,7,3,1,0,2,3,1,2,2,2,2,1,0,,,,,0,,0,0,,1.75,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setIf",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setTodir",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setUnless",,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,5,1,3,7,3,1,0,2,3,1,2,2,2,2,1,0,,,,,0,,0,0,,1.40,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setUnless",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest",1,1,1,1,15,0,8,7,1,9,0,,1,0,,,,8,2,9,30,1,3,0,5,,172,15,77,24,49,80,,,,45,63,26,37,,,,,,5,5,5,1,,2,3,,72,1.04,17,17,17,9
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.BatchTest",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,4,1,2,4,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.add",,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,3.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.addFileSet",,,,,,,,,,,,,,,,,,,,,,,,,,2,21,1,6,1,3,14,3,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,2.33,2,2,2,1
Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.addTestsTo",,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,7,2,4,6,4,2,0,5,7,3,4,2,2,2,1,0,,,,,0,,1,0,,0.86,2,2,2,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.createAllJUnitTest",,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,9,4,6,5,4,2,0,7,9,5,4,2,2,2,1,0,,,,,0,,1,0,,0.56,2,2,2,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.createJUnitTest",,,,,,,,,,,,,,,,,,,,,,,,,,10,25,0,18,3,15,7,18,2,0,14,16,3,13,2,2,2,1,0,,,,,0,,1,0,,0.39,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.elements",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,4,2,2,5,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.25,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.getFilenames",,,,,,,,,,,,,,,,,,,,,,,,,,2,29,1,18,6,13,10,12,5,1,9,14,6,8,5,5,5,1,1,,,,,0,,3,0,,0.56,5,5,5,1
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.javaToClass",,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,4,1,2,7,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.75,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest",2,2,2,1,21,1,19,0,1,1,0,,3,0,,,,2,0,5,5,0,3,0,2,,119,13,98,8,79,8,,,,72,83,7,76,,,,,,4,4,5,1,,2,1,,0,0.08,10,10,11,5
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest.BatchTestTest",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Static Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest.assertEquals",,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Static Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest.assertEquals",,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,15,3,8,0,2,5,1,5,9,2,7,4,4,5,1,1,,,,,0,,1,0,,0.00,4,4,5,1
Private Static Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest.checkParseCausesIAE",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,7,1,4,1,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest.testParseTestMethodNamesList",,,,,,,,,,,,,,,,,,,,,,,,,,0,77,6,68,1,65,3,4,2,0,63,65,1,64,2,2,2,1,1,,,,,0,,1,0,,0.04,2,2,2,1
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter",1,1,2,1,13,0,8,4,2,5,0,,0,1,,,,13,7,13,13,0,0,2,11,,237,26,120,26,76,92,,,,55,80,25,55,,,,,,7,7,10,1,,1,2,,84,0.77,24,24,27,13
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.BriefJUnitResultFormatter",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,4,1,2,3,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.75,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.addError",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.addFailure",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.addFailure",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.endTest",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,2,1,0,4,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.endTestSuite",,,,,,,,,,,,,,,,,,,,,,,,,,11,53,3,44,2,36,6,12,36,2,19,26,2,24,7,7,10,1,2,,,,,0,,2,0,,0.14,7,7,10,1
Protected Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.formatError",,,,,,,,,,,,,,,,,,,,,,,,,,7,25,1,18,3,13,6,7,4,1,10,13,2,11,3,3,3,1,1,,,,,0,,1,0,,0.33,3,3,3,1
Protected Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.formatTest",,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,7,1,4,5,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.71,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.setOutput",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,4,1,2,4,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.setSystemError",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.setSystemOutput",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.startTest",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,1,0,4,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.startTestSuite",,,,,,,,,,,,,,,,,,,,,,,,,,4,18,0,14,2,10,5,5,3,0,7,10,2,8,3,3,3,1,2,,,,,0,,1,0,,0.36,3,3,3,1
Class,"org.apache.tools.ant.taskdefs.optional.junit.CompoundEnumeration",2,2,2,1,10,0,6,4,2,0,0,,0,0,,,,3,2,3,3,0,0,0,3,,73,5,22,6,10,46,,,,8,15,6,9,,,,,,3,3,4,3,,1,2,,16,2.09,6,6,7,5
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.CompoundEnumeration.CompoundEnumeration",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.CompoundEnumeration.hasMoreElements",,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,9,1,5,7,3,3,0,3,6,1,5,3,3,4,3,3,,,,,3,,2,3,,0.78,3,3,4,3
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.CompoundEnumeration.nextElement",,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,6,1,3,7,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,1.17,2,2,2,1
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.Constants",0,0,0,0,0,0,0,0,1,0,0,,0,14,,,,0,0,0,0,0,0,0,0,,20,1,16,15,14,3,,,,14,15,15,0,,,,,,0,0,0,0,,1,0,,0,0.19,0,0,0,0
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil",5,4,5,1,29,0,19,9,1,2,0,,4,0,,,,1,0,5,5,0,1,0,4,,195,12,117,32,79,67,,,,62,89,37,52,,,,,,14,8,14,4,,1,4,,0,0.57,27,21,29,8
Private Constructor,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.DOMUtil",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.50,1,1,1,1
Public Interface,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.NodeFilter",0,0,0,0,0,0,0,0,0,0,1,,0,0,,,,1,0,1,1,1,0,0,0,,8,0,3,2,0,5,,,,1,2,2,0,,,,,,0,0,0,0,,0,0,,0,1.67,0,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.NodeFilter.accept",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Public Static Class,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.NodeListImpl",1,1,1,1,9,0,5,5,2,0,0,,0,1,,,,2,0,2,2,0,0,0,2,,24,1,13,4,6,11,,,,4,8,4,4,,,,,,2,2,2,1,,2,1,,100,0.85,3,3,3,2
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.NodeListImpl.getLength",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.NodeListImpl.item",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,7,1,4,6,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.86,2,2,2,1
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.getChildByTagName",,,,,,,,,,,,,,,,,,,,,,,,,,3,24,0,15,4,10,9,7,4,1,8,12,5,7,4,4,6,4,4,,,,,4,,2,4,,0.60,4,4,6,4
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.getNodeAttribute",,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,7,2,4,7,2,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,1.00,2,2,2,1
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.importNode",,,,,,,,,,,,,,,,,,,,,,,,,,10,74,3,54,11,45,17,22,50,2,33,41,13,28,14,8,14,1,29,,,,,0,,4,0,,0.31,14,8,14,1
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.listChildNodes",,,,,,,,,,,,,,,,,,,,,,,,,,4,34,0,21,7,14,13,6,8,1,13,19,9,10,6,6,6,1,0,,,,,0,,4,0,,0.62,6,6,6,1
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtilTest",1,1,1,1,7,0,7,0,1,3,0,,0,0,,,,1,0,1,1,0,0,0,1,,17,0,17,8,8,0,,,,7,12,8,4,,,,,,1,1,1,1,,2,0,,0,0.00,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtilTest.FooNodeFilter",2,2,2,1,6,0,6,0,2,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,8,0,8,2,3,0,,,,2,5,2,3,,,,,,2,2,2,1,,1,1,,0,0.00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtilTest.FooNodeFilter.accept",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,1,3,0,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtilTest.testListChildNodes",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,5,5,0,9,1,0,5,6,5,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.Enumerations",1,1,1,1,6,0,2,4,1,2,0,,2,0,,,,1,0,3,3,0,1,0,2,,32,4,10,4,2,18,,,,2,6,4,2,,,,,,1,1,1,1,,1,0,,0,1.80,3,3,3,3
Private Constructor,"org.apache.tools.ant.taskdefs.optional.junit.Enumerations.Enumerations",,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.Enumerations.fromArray",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.Enumerations.fromCompound",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder",1,1,1,1,10,0,6,4,3,6,0,,0,5,,,,24,1,24,34,0,5,0,19,,407,47,189,55,108,173,,,,93,137,55,82,,,,,,5,5,5,3,,2,2,,90,0.92,37,37,38,26
Public Static Class,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.TestInfos",1,1,1,1,8,0,4,3,2,0,0,,0,0,,,,5,2,5,5,0,0,0,5,,54,5,26,10,11,23,,,,11,18,10,8,,,,,,2,2,2,1,,1,1,,60,0.88,6,6,7,5
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.TestInfos.TestInfos",,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,5,2,3,4,8,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.80,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.TestInfos.compareTo",,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,8,2,5,7,3,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.88,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.TestInfos.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,4,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.00,1,1,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.TestInfos.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.TestInfos.toString",,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.addError",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.addFailure",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.buildFinished",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,1,0,4,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.buildStarted",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,1,0,4,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.createClassFooter",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.createClassHeader",,,,,,,,,,,,,,,,,,,,,,,,,,2,26,0,24,3,21,3,8,2,0,20,22,3,19,2,2,2,1,0,,,,,0,,1,0,,0.13,2,2,2,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.createSuiteMethod",,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,17,2,14,0,6,2,0,15,16,3,13,2,2,2,1,0,,,,,0,,1,0,,0.00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.endTest",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,1,0,4,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.endTestSuite",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,1,0,4,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.getLocationName",,,,,,,,,,,,,,,,,,,,,,,,,,5,38,3,28,5,23,7,9,7,1,13,18,5,13,5,5,5,1,2,,,,,0,,2,0,,0.25,5,5,5,1
